Date,Open,High,Low,Close,Adj Close,Volume
2009-12-11,4.104722,4.125834,4.043334,4.104445,4.022770,62751600
2009-12-14,4.183333,4.195833,4.127222,4.181389,4.098185,37184400
2009-12-15,4.135556,4.187778,4.085278,4.120278,4.038289,42526800
2009-12-16,4.177500,4.211389,4.115833,4.138889,4.056529,51570000
2009-12-17,4.055000,4.076667,3.981667,3.994444,3.914958,61768800
2009-12-18,4.056389,4.069722,3.958333,4.057500,3.976759,49118400
2009-12-21,4.121666,4.223055,4.121666,4.175833,4.092739,48315600
2009-12-22,4.210000,4.254722,4.194445,4.225555,4.141472,22413600
2009-12-23,4.259722,4.266389,4.199444,4.251945,4.170019,20901600
2009-12-24,4.278889,4.322222,4.277222,4.318611,4.235402,10627200
2009-12-28,4.372222,4.372222,4.291667,4.347222,4.263463,19612800
2009-12-29,4.375000,4.375000,4.315834,4.318611,4.235402,19699200
2009-12-30,4.279444,4.325000,4.272222,4.305278,4.222325,15246000
2009-12-31,4.340833,4.341667,4.184722,4.185278,4.104638,13536000
2010-01-04,4.294167,4.405833,4.291945,4.395833,4.311136,51296400
2010-01-05,4.393611,4.440834,4.348611,4.433611,4.348186,54493200
2010-01-06,4.420278,4.473611,4.410555,4.446389,4.360718,53960400
2010-01-07,4.419722,4.513889,4.382222,4.500556,4.413839,38469600
2010-01-08,4.461667,4.548889,4.436944,4.544445,4.456883,44694000
2010-01-11,4.605278,4.610556,4.505278,4.560555,4.472684,52538400
2010-01-12,4.473333,4.501111,4.383889,4.436666,4.351182,44100000
2010-01-13,4.469444,4.584722,4.401945,4.549722,4.462059,59382000
2010-01-14,4.529722,4.608333,4.524445,4.583611,4.495295,47178000
2010-01-15,4.563056,4.570000,4.378334,4.431667,4.346279,91897200
2010-01-19,4.423333,4.625278,4.422500,4.597778,4.509189,50670000
2010-01-20,4.501945,4.504167,4.346944,4.458611,4.372704,75247200
2010-01-21,4.456111,4.498333,4.181944,4.197500,4.116624,118508400
2010-01-22,4.144722,4.188611,3.907222,3.925278,3.849647,126846000
2010-01-25,4.026667,4.044167,3.941111,3.973611,3.897048,45352800
2010-01-26,3.930000,4.051111,3.897500,3.923611,3.848012,50112000
2010-01-27,3.914167,4.005556,3.820833,3.982222,3.905494,66060000
2010-01-28,4.022222,4.025000,3.773889,3.842778,3.768736,58471200
2010-01-29,3.893611,3.972222,3.699167,3.716944,3.645328,52362000
2010-02-01,3.799167,3.892500,3.789722,3.890833,3.815866,45889200
2010-02-02,3.915278,4.057500,3.873889,4.035000,3.957254,44449200
2010-02-03,3.980556,4.038611,3.938611,3.975000,3.898411,35528400
2010-02-04,3.880556,3.885278,3.602500,3.610278,3.540716,111412800
2010-02-05,3.616945,3.649444,3.415278,3.631111,3.561148,126550800
2010-02-08,3.634444,3.694444,3.538889,3.553056,3.484596,66070800
2010-02-09,3.672778,3.773889,3.585000,3.681389,3.610457,96818400
2010-02-10,3.666667,3.721667,3.566389,3.661111,3.590570,62755200
2010-02-11,3.644167,3.786111,3.582222,3.770833,3.698178,55386000
2010-02-12,3.653889,3.766944,3.605000,3.760556,3.688098,66988800
2010-02-16,3.851667,3.954444,3.803056,3.940278,3.864358,51130800
2010-02-17,3.999167,4.014167,3.943889,3.995278,3.918298,50547600
2010-02-18,3.978333,4.092500,3.974444,4.070833,3.992397,49428000
2010-02-19,4.038889,4.140278,4.007222,4.097500,4.018549,41328000
2010-02-22,4.138889,4.140833,4.060555,4.090833,4.012012,56332800
2010-02-23,4.060000,4.099167,3.915000,3.943611,3.867627,45126000
2010-02-24,3.978333,4.071111,3.951111,4.054444,3.976325,49525200
2010-02-25,3.878889,4.044445,3.846667,4.040833,3.962976,44265600
2010-02-26,4.047222,4.085000,3.976667,4.049167,3.971149,37738800
2010-03-01,4.094167,4.184444,4.093056,4.171111,4.090744,36324000
2010-03-02,4.225555,4.266389,4.184722,4.200000,4.119075,46710000
2010-03-03,4.241944,4.291667,4.187500,4.216667,4.135422,47365200
2010-03-04,4.234722,4.273334,4.186944,4.253889,4.171926,37026000
2010-03-05,4.342500,4.448056,4.307778,4.438889,4.353362,37839600
2010-03-08,4.441389,4.470556,4.419722,4.438334,4.352817,28512000
2010-03-09,4.393611,4.524167,4.393611,4.460556,4.374611,40816800
2010-03-10,4.468056,4.555833,4.458333,4.521111,4.434000,44773200
2010-03-11,4.490833,4.580833,4.447778,4.579444,4.491209,46339200
2010-03-12,4.638055,4.638333,4.544445,4.576111,4.487940,35812800
2010-03-15,4.555833,4.594167,4.477778,4.583611,4.495295,35942400
2010-03-16,4.620278,4.705278,4.585000,4.693056,4.602631,48682800
2010-03-17,4.732500,4.821667,4.729167,4.773611,4.681635,27262800
2010-03-18,4.774167,4.797500,4.712778,4.769722,4.677820,35236800
2010-03-19,4.692222,4.816945,4.640555,4.692222,4.601814,51573600
2010-03-22,4.616667,4.796111,4.607778,4.768611,4.676731,33534000
2010-03-23,4.792778,4.882500,4.746111,4.873611,4.779709,36698400
2010-03-24,4.813889,4.858889,4.767222,4.801667,4.710870,42598800
2010-03-25,4.898334,4.954444,4.757222,4.773334,4.683073,38775600
2010-03-26,4.802222,4.871666,4.711389,4.775833,4.685525,46944000
2010-03-29,4.841111,4.883056,4.814167,4.857778,4.765921,27302400
2010-03-30,4.873611,4.918334,4.805555,4.866389,4.774368,38066400
2010-03-31,4.807500,4.880000,4.767500,4.812778,4.721773,48888000
2010-04-01,4.919722,4.965556,4.829444,4.915000,4.822061,28944000
2010-04-05,4.973055,5.043889,4.930555,5.030833,4.935704,41652000
2010-04-06,4.994444,5.096667,4.978333,5.067500,4.971677,25956000
2010-04-07,5.041389,5.075000,4.914444,4.987222,4.892917,73526400
2010-04-08,4.921945,5.058611,4.886944,5.030833,4.935704,60832800
2010-04-09,5.067222,5.139444,5.040000,5.130278,5.033268,53920800
2010-04-12,5.153611,5.195556,5.134167,5.159167,5.061611,57906000
2010-04-13,5.138889,5.194445,5.063334,5.175278,5.077417,46080000
2010-04-14,5.228055,5.345000,5.201389,5.341111,5.240114,52401600
2010-04-15,5.315278,5.390278,5.314445,5.361667,5.260282,50220000
2010-04-16,5.304444,5.330278,5.023611,5.105556,5.009014,98654400
2010-04-19,5.055555,5.171667,4.986389,5.153333,5.055888,80553600
2010-04-20,5.257500,5.308333,5.207222,5.293611,5.193513,38592000
2010-04-21,5.307500,5.341667,5.182222,5.264167,5.164625,55623600
2010-04-22,5.155278,5.333333,5.066111,5.312778,5.212317,52534800
2010-04-23,5.303889,5.422500,5.262778,5.417500,5.315058,48006000
2010-04-26,5.426389,5.461945,5.343333,5.354167,5.252923,39222000
2010-04-27,5.265000,5.346667,4.949167,4.975000,4.880926,77382000
2010-04-28,5.051389,5.129445,4.954167,5.082222,4.986121,88092000
2010-04-29,5.184444,5.311389,5.178333,5.276945,5.177160,39535200
2010-04-30,5.283611,5.301667,5.007222,5.009167,4.914448,47959200
2010-05-03,5.085556,5.247222,5.060278,5.210278,5.111754,44589600
2010-05-04,5.029167,5.031389,4.763055,4.834167,4.742757,68968800
2010-05-05,4.711389,4.871666,4.650278,4.753611,4.663725,61869600
2010-05-06,4.691945,4.770000,2.984722,4.280000,4.199068,99219600
2010-05-07,4.244722,4.370278,3.895555,4.091389,4.014023,74365200
2010-05-10,4.588889,4.679722,4.488333,4.621944,4.534546,92386800
2010-05-11,4.491667,4.769166,4.479167,4.581944,4.495303,54151200
2010-05-12,4.644166,4.794445,4.618333,4.776389,4.686072,45867600
2010-05-13,4.746944,4.805555,4.587222,4.598611,4.511653,35676000
2010-05-14,4.498889,4.519444,4.226389,4.350278,4.268017,63964800
2010-05-17,4.386389,4.420278,4.106389,4.355000,4.272651,62215200
2010-05-18,4.460834,4.500834,4.132500,4.181389,4.102322,58410000
2010-05-19,4.105834,4.218611,3.950278,4.106945,4.029285,69584400
2010-05-20,3.843611,3.895555,3.633055,3.636111,3.567355,106113600
2010-05-21,3.471944,3.825556,3.447222,3.768333,3.697077,87904800
2010-05-24,3.730833,3.825556,3.641111,3.651667,3.582617,67064400
2010-05-25,3.385000,3.665833,3.313056,3.663889,3.594607,86853600
2010-05-26,3.731667,3.830278,3.562500,3.588056,3.520208,89953200
2010-05-27,3.802222,3.960000,3.757222,3.955833,3.881031,76500000
2010-05-28,3.940556,3.946667,3.752778,3.799444,3.727599,77155200
2010-06-01,3.695555,3.866389,3.598889,3.616389,3.548006,85586400
2010-06-02,3.672500,3.897500,3.623889,3.893055,3.819441,73533600
2010-06-03,3.935555,3.973333,3.819167,3.933333,3.858957,68360400
2010-06-04,3.716111,3.788333,3.484167,3.538056,3.471153,104630400
2010-06-07,3.560000,3.598611,3.381944,3.391667,3.327532,84384000
2010-06-08,3.398333,3.518333,3.309444,3.490000,3.424007,86709600
2010-06-09,3.565278,3.661111,3.403611,3.437222,3.372227,104115600
2010-06-10,3.614722,3.755556,3.600556,3.746944,3.676092,67320000
2010-06-11,3.645555,3.805278,3.637222,3.796111,3.724329,79275600
2010-06-14,3.887222,3.947500,3.768611,3.783889,3.712338,118116000
2010-06-15,3.861389,4.048333,3.840833,4.035555,3.959246,71647200
2010-06-16,3.981111,4.083055,3.952222,4.031944,3.955703,93880800
2010-06-17,4.068611,4.074722,3.936111,4.051111,3.974508,124084800
2010-06-18,4.076667,4.110278,4.027222,4.063611,3.986771,65246400
2010-06-21,4.217222,4.226389,3.963889,4.023889,3.947800,70848000
2010-06-22,4.028889,4.078333,3.810833,3.825000,3.757210,99028800
2010-06-23,3.833333,3.873333,3.711111,3.788889,3.721739,84870000
2010-06-24,3.733056,3.748055,3.573056,3.602222,3.538380,121176000
2010-06-25,3.633055,3.700556,3.535556,3.671111,3.606048,93074400
2010-06-28,3.661944,3.690833,3.572222,3.607222,3.543292,65912400
2010-06-29,3.460556,3.462500,3.212778,3.278889,3.220778,124736400
2010-06-30,3.248889,3.339167,3.150000,3.165555,3.109453,79416000
2010-07-01,3.175278,3.206111,2.988611,3.145278,3.089535,145173600
2010-07-02,3.173889,3.198889,3.034167,3.090556,3.035782,71157600
2010-07-06,3.217222,3.283611,3.058611,3.148056,3.092263,83646000
2010-07-07,3.170556,3.455833,3.161111,3.445278,3.384217,79945200
2010-07-08,3.527222,3.559167,3.425555,3.546389,3.483537,68472000
2010-07-09,3.548056,3.625833,3.523889,3.623055,3.558844,36212400
2010-07-12,3.588056,3.653333,3.544445,3.633611,3.569213,33098400
2010-07-13,3.747500,3.840556,3.726111,3.798333,3.731016,61707600
2010-07-14,3.763889,3.839722,3.716944,3.796944,3.729650,36277200
2010-07-15,3.795278,3.836667,3.642778,3.799722,3.732380,49010400
2010-07-16,3.733056,3.743611,3.462778,3.485556,3.423782,74804400
2010-07-19,3.525000,3.578611,3.440833,3.550278,3.487356,62506800
2010-07-20,3.405000,3.671667,3.400000,3.663333,3.598409,65811600
2010-07-21,3.721111,3.723611,3.475833,3.525556,3.463073,78307200
2010-07-22,3.648889,3.803333,3.646111,3.757778,3.691178,63691200
2010-07-23,3.738889,3.870556,3.702222,3.854445,3.786133,60879600
2010-07-26,3.869444,3.986944,3.842222,3.980000,3.909463,50706000
2010-07-27,4.043611,4.052778,3.925000,3.972222,3.901823,50284800
2010-07-28,3.947222,3.983333,3.857778,3.897500,3.828425,40449600
2010-07-29,3.965278,3.997778,3.747778,3.839722,3.771671,60404400
2010-07-30,3.722222,3.896945,3.702500,3.835833,3.767851,58716000
2010-08-02,4.018055,4.115000,3.969722,4.095000,4.022424,37040400
2010-08-03,4.066667,4.097778,3.997778,4.038055,3.966489,39790800
2010-08-04,4.071667,4.135556,4.030000,4.117500,4.044527,40989600
2010-08-05,4.044167,4.111389,4.022222,4.102778,4.030065,40399200
2010-08-06,3.983889,4.074722,3.895278,4.051944,3.980132,50518800
2010-08-09,4.111389,4.140555,4.048611,4.116389,4.043435,24206400
2010-08-10,4.014722,4.118055,3.943889,4.056944,3.985044,56217600
2010-08-11,3.861111,3.868056,3.701111,3.722222,3.656254,57358800
2010-08-12,3.549722,3.689722,3.545833,3.654722,3.589950,38739600
2010-08-13,3.616667,3.683611,3.605556,3.614444,3.550386,38059200
2010-08-16,3.547500,3.646667,3.505556,3.613333,3.549294,44658000
2010-08-17,3.703056,3.824445,3.674167,3.737778,3.671533,48574800
2010-08-18,3.739722,3.825000,3.675833,3.763889,3.697181,40644000
2010-08-19,3.708611,3.733611,3.523333,3.570555,3.507275,75614400
2010-08-20,3.534722,3.550555,3.456111,3.537500,3.474805,51912000
2010-08-23,3.585278,3.635833,3.486667,3.490278,3.428420,41868000
2010-08-24,3.374722,3.421111,3.283611,3.341111,3.281897,63388800
2010-08-25,3.280278,3.411111,3.218333,3.368611,3.308909,52070400
2010-08-26,3.414722,3.435278,3.272778,3.302778,3.244242,48931200
2010-08-27,3.368611,3.467500,3.219445,3.458333,3.397042,59774400
2010-08-30,3.432778,3.462778,3.307778,3.310000,3.251337,47653200
2010-08-31,3.269722,3.370000,3.232222,3.319444,3.260614,66081600
2010-09-01,3.445833,3.618611,3.437778,3.606389,3.542473,52390800
2010-09-02,3.633889,3.707222,3.610556,3.707222,3.641519,37252800
2010-09-03,3.818056,3.860556,3.756111,3.848056,3.779857,50018400
2010-09-07,3.795278,3.809167,3.712222,3.725556,3.659528,41774400
2010-09-08,3.741667,3.841944,3.736944,3.798056,3.730743,42012000
2010-09-09,3.925000,3.931111,3.822222,3.851389,3.783131,33559200
2010-09-10,3.873889,3.922778,3.847222,3.911389,3.842067,29419200
2010-09-13,4.026111,4.064167,3.979167,4.038889,3.967308,37990800
2010-09-14,4.016944,4.100000,3.970556,4.030000,3.958577,37494000
2010-09-15,3.997500,4.092222,3.960556,4.082500,4.010147,31924800
2010-09-16,4.038611,4.082778,3.998611,4.075000,4.002779,38494800
2010-09-17,4.135556,4.148611,4.046667,4.078055,4.005780,34030800
2010-09-20,4.126667,4.294167,4.094444,4.271945,4.196234,40345200
2010-09-21,4.273056,4.333333,4.184444,4.233611,4.162174,77965200
2010-09-22,4.222222,4.286944,4.140000,4.180000,4.109468,46504800
2010-09-23,4.070556,4.201944,4.039166,4.073889,4.005147,54205200
2010-09-24,4.210556,4.331111,4.198889,4.318056,4.245195,39200400
2010-09-27,4.328055,4.343333,4.250000,4.263889,4.191941,35856000
2010-09-28,4.280833,4.346944,4.141111,4.308889,4.236181,62380800
2010-09-29,4.274445,4.332500,4.233333,4.277222,4.205049,51372000
2010-09-30,4.345833,4.426944,4.185278,4.243333,4.171732,75715200
2010-10-01,4.339167,4.353611,4.221111,4.297222,4.224713,37234800
2010-10-04,4.267222,4.324167,4.137500,4.203333,4.132407,49878000
2010-10-05,4.319167,4.484722,4.301944,4.452500,4.377370,35114400
2010-10-06,4.453055,4.485278,4.400556,4.455555,4.380374,37602000
2010-10-07,4.511111,4.511111,4.356945,4.437778,4.362896,35078400
2010-10-08,4.458611,4.548611,4.405000,4.507778,4.431715,34851600
2010-10-11,4.535000,4.559166,4.476389,4.522778,4.446462,21924000
2010-10-12,4.478611,4.605556,4.405278,4.567500,4.490429,50526000
2010-10-13,4.644722,4.745000,4.608333,4.666667,4.587923,37468800
2010-10-14,4.658611,4.680555,4.531944,4.635833,4.557610,48664800
2010-10-15,4.716389,4.720833,4.535278,4.648056,4.569625,45925200
2010-10-18,4.653611,4.758889,4.583055,4.583055,4.505721,26629200
2010-10-19,4.580833,4.660555,4.442500,4.519166,4.442912,53668800
2010-10-20,4.557222,4.724722,4.545000,4.660278,4.581642,43527600
2010-10-21,4.726666,4.801667,4.580000,4.685278,4.606221,50799600
2010-10-22,4.710834,4.735278,4.673611,4.720833,4.641175,25916400
2010-10-25,4.805555,4.882500,4.746389,4.749722,4.669576,45104400
2010-10-26,4.681667,4.772222,4.656944,4.755556,4.675311,25819200
2010-10-27,4.658889,4.733611,4.587222,4.718889,4.639264,43948800
2010-10-28,4.793056,4.805000,4.651667,4.725833,4.646090,33854400
2010-10-29,4.703611,4.756667,4.681944,4.728889,4.649095,20210400
2010-11-01,4.806667,4.880000,4.655833,4.733056,4.653191,37929600
2010-11-02,4.840000,4.878889,4.802222,4.840556,4.758878,21459600
2010-11-03,4.874166,4.911667,4.720000,4.903333,4.820596,39301200
2010-11-04,5.064722,5.194167,5.048611,5.185000,5.097510,33224400
2010-11-05,5.195833,5.271389,5.180278,5.253334,5.164690,34974000
2010-11-08,5.199167,5.238889,5.147222,5.221667,5.133558,32493600
2010-11-09,5.260833,5.273334,5.040278,5.103889,5.017767,39200400
2010-11-10,5.100555,5.170833,4.985278,5.162222,5.075116,48355200
2010-11-11,5.028333,5.128056,4.986111,5.099167,5.013124,30333600
2010-11-12,5.001389,5.068611,4.859167,4.921111,4.838074,64209600
2010-11-15,4.972500,5.027500,4.897222,4.903333,4.820596,31712400
2010-11-16,4.813334,4.836111,4.605556,4.672778,4.593931,72118800
2010-11-17,4.681389,4.736111,4.638055,4.680000,4.601031,32695200
2010-11-18,4.815834,4.935000,4.815556,4.885000,4.802571,28483200
2010-11-19,4.869167,4.930555,4.798611,4.922222,4.839166,23990400
2010-11-22,4.854722,4.917222,4.741389,4.914722,4.831792,41637600
2010-11-23,4.743055,4.768333,4.648334,4.694445,4.615232,59572800
2010-11-24,4.791667,4.909167,4.788611,4.898611,4.815954,26812800
2010-11-26,4.780278,4.858333,4.750000,4.770555,4.690058,15634800
2010-11-29,4.712222,4.817778,4.609445,4.780000,4.699344,47347200
2010-11-30,4.636111,4.780833,4.615833,4.690000,4.610863,44287200
2010-12-01,4.904167,5.024167,4.903333,4.993889,4.909622,35305200
2010-12-02,5.020833,5.200278,5.014167,5.188334,5.100786,28382400
2010-12-03,5.138889,5.247778,5.131389,5.228611,5.140385,27165600
2010-12-06,5.201667,5.249166,5.180555,5.211667,5.123725,20408400
2010-12-07,5.362222,5.374444,5.216111,5.220000,5.131919,41371200
2010-12-08,5.241667,5.291667,5.172500,5.277222,5.188176,27712800
2010-12-09,5.366111,5.373889,5.265833,5.345556,5.255357,21186000
2010-12-10,5.390833,5.450555,5.339167,5.437222,5.345476,22417200
2010-12-13,5.519444,5.531667,5.442778,5.448056,5.356127,26186400
2010-12-14,5.473611,5.533333,5.411389,5.460278,5.368142,26143200
2010-12-15,5.431667,5.495833,5.361667,5.383889,5.293043,33134400
2010-12-16,5.416389,5.490000,5.337778,5.477778,5.385348,34246800
2010-12-17,5.465278,5.516389,5.433333,5.501389,5.408560,19616400
2010-12-20,5.544445,5.576389,5.455555,5.528611,5.435324,27835200
2010-12-21,5.591389,5.650000,5.571944,5.635556,5.540463,19828800
2010-12-22,5.653333,5.699444,5.644444,5.692500,5.596446,18799200
2010-12-23,5.674722,5.694167,5.628056,5.666667,5.571049,13370400
2010-12-27,5.605278,5.688889,5.591944,5.666667,5.571049,9122400
2010-12-28,5.708055,5.712222,5.655278,5.698056,5.601907,10738800
2010-12-29,5.716111,5.748611,5.710000,5.711667,5.615289,9831600
2010-12-30,5.693056,5.732500,5.659167,5.689167,5.593169,15408000
2010-12-31,5.657222,5.704167,5.630278,5.691945,5.595902,13201200
2011-01-03,5.813611,5.936389,5.809722,5.857500,5.758662,24958800
2011-01-04,5.903333,5.905278,5.746389,5.839167,5.740638,33019200
2011-01-05,5.792222,5.952778,5.781389,5.938056,5.837858,21200400
2011-01-06,5.946389,5.968056,5.857778,5.903056,5.803448,25614000
2011-01-07,5.934444,5.959722,5.737500,5.870833,5.771770,24602400
2011-01-10,5.802778,5.874166,5.744444,5.852222,5.753473,31460400
2011-01-11,5.922500,5.953055,5.845833,5.907500,5.807817,31928400
2011-01-12,6.020555,6.089722,5.987778,6.073611,5.971126,34135200
2011-01-13,6.074722,6.086389,5.996666,6.053889,5.951738,33847200
2011-01-14,6.015833,6.175278,6.004445,6.159167,6.055239,33537600
2011-01-18,6.156389,6.220556,6.134167,6.206944,6.102211,18892800
2011-01-19,6.193056,6.201389,5.972778,6.199722,6.095110,33451200
2011-01-20,5.979167,6.040833,5.866111,5.999444,5.898211,44989200
2011-01-21,6.108056,6.148056,6.017778,6.045833,5.943817,28512000
2011-01-24,6.025556,6.160555,6.021389,6.139722,6.036122,23137200
2011-01-25,6.083055,6.152778,5.998889,6.147778,6.044041,33368400
2011-01-26,6.188889,6.271945,6.157500,6.221944,6.116957,29800800
2011-01-27,6.221111,6.294445,6.190834,6.265000,6.159286,26316000
2011-01-28,6.291389,6.315556,5.908889,5.934166,5.834035,48924000
2011-01-31,5.987778,6.082500,5.941111,6.065556,5.963207,25099200
2011-02-01,6.175833,6.391389,6.170000,6.355000,6.247768,23598000
2011-02-02,6.321389,6.373333,6.300833,6.320000,6.213358,20728800
2011-02-03,6.293611,6.393055,6.191389,6.360000,6.252683,18842400
2011-02-04,6.371944,6.428333,6.285278,6.424167,6.315767,19126800
2011-02-07,6.463611,6.603333,6.462500,6.539722,6.429374,16462800
2011-02-08,6.562222,6.638333,6.506667,6.628889,6.517036,15580800
2011-02-09,6.576389,6.636389,6.490000,6.583333,6.472248,25196400
2011-02-10,6.480834,6.611111,6.440278,6.592778,6.481534,17280000
2011-02-11,6.509167,6.734445,6.509167,6.710278,6.597049,21088800
2011-02-14,6.704167,6.770278,6.675556,6.746944,6.633099,14857200
2011-02-15,6.691389,6.726111,6.639167,6.694722,6.581757,18169200
2011-02-16,6.757500,6.841667,6.718611,6.808889,6.693998,24955200
2011-02-17,6.757222,6.902778,6.741111,6.880833,6.764728,14317200
2011-02-18,6.894166,6.946389,6.848889,6.923333,6.806510,18306000
2011-02-22,6.700833,6.818333,6.450833,6.510833,6.400972,34030800
2011-02-23,6.489167,6.539444,6.263611,6.403056,6.295012,29095200
2011-02-24,6.362500,6.443611,6.190000,6.379722,6.272072,104148000
2011-02-25,6.457500,6.584167,6.437500,6.565000,6.454225,13549200
2011-02-28,6.641667,6.719167,6.580833,6.695833,6.582850,15246000
2011-03-01,6.761667,6.776667,6.360000,6.360000,6.252683,29283600
2011-03-02,6.333333,6.488333,6.311666,6.393333,6.285454,19922400
2011-03-03,6.577500,6.751667,6.570833,6.723333,6.609885,14323200
2011-03-04,6.723333,6.729167,6.450000,6.581666,6.470610,20229600
2011-03-07,6.634167,6.681667,6.320833,6.414166,6.305936,13906800
2011-03-08,6.449167,6.651667,6.369167,6.584167,6.473067,11392800
2011-03-09,6.546667,6.623333,6.445000,6.562500,6.451766,11450400
2011-03-10,6.363333,6.363333,6.180000,6.195000,6.090467,18330000
2011-03-11,6.125000,6.390000,6.125000,6.325000,6.218273,14658000
2011-03-14,6.194167,6.273334,6.065834,6.213333,6.108491,14431200
2011-03-15,5.705000,6.104167,5.700000,6.005000,5.903674,22618800
2011-03-16,5.945833,5.998333,5.539166,5.665000,5.569410,35503200
2011-03-17,5.903333,5.953333,5.783333,5.874166,5.775047,15273600
2011-03-18,6.098333,6.104167,5.916667,5.954167,5.853698,15260400
2011-03-21,6.179167,6.262500,6.152500,6.223333,6.118323,10612800
2011-03-22,6.227500,6.246666,6.143333,6.163333,6.059336,11847600
2011-03-23,6.107500,6.260000,6.025000,6.212500,6.107672,12362400
2011-03-24,6.325000,6.416667,6.212500,6.387500,6.279719,14762400
2011-03-25,6.435000,6.532500,6.400000,6.441667,6.332973,13113600
2011-03-28,6.497500,6.540000,6.398334,6.402500,6.294466,13741200
2011-03-29,6.388333,6.531667,6.324167,6.528333,6.418176,11238000
2011-03-30,6.635833,6.720833,6.605000,6.662500,6.550078,10906800
2011-03-31,6.646667,6.700000,6.615833,6.642500,6.530416,7239600
2011-04-01,6.770833,6.815834,6.674167,6.717500,6.604151,12091200
2011-04-04,6.767500,6.799167,6.680833,6.737500,6.623815,9030000
2011-04-05,6.697500,6.825833,6.689167,6.738333,6.624633,11066400
2011-04-06,6.833333,6.848333,6.718333,6.788333,6.673790,10648800
2011-04-07,6.760833,6.840000,6.649167,6.745833,6.632006,15651600
2011-04-08,6.830000,6.843333,6.592500,6.685000,6.572199,10590000
2011-04-11,6.694167,6.763333,6.567500,6.620833,6.509116,7862400
2011-04-12,6.501667,6.538333,6.391667,6.474167,6.364924,15537600
2011-04-13,6.555833,6.570000,6.387500,6.463333,6.354272,10786800
2011-04-14,6.349167,6.505833,6.286667,6.478333,6.369019,11428800
2011-04-15,6.509167,6.593333,6.456666,6.532500,6.422273,13352400
2011-04-18,6.325000,6.365833,6.170833,6.335834,6.228925,18182400
2011-04-19,6.357500,6.439167,6.308333,6.427500,6.319044,7612800
2011-04-20,6.665000,6.739167,6.650833,6.701667,6.588583,14896800
2011-04-21,6.796667,6.805833,6.705000,6.800000,6.685258,8074800
2011-04-25,6.788333,6.805833,6.710834,6.775000,6.660681,6843600
2011-04-26,6.835834,6.990833,6.824167,6.953333,6.836005,10390800
2011-04-27,6.999166,7.118333,6.908333,7.083333,6.963812,11268000
2011-04-28,7.037500,7.180833,7.037500,7.153333,7.032630,9552000
2011-04-29,7.166667,7.226666,7.138333,7.222500,7.100629,8448000
2011-05-02,7.333333,7.333333,7.130833,7.168334,7.047377,12330000
2011-05-03,7.137500,7.170833,6.990000,7.096667,6.976919,11628000
2011-05-04,7.090833,7.094167,6.859167,6.957500,6.840101,13032000
2011-05-05,6.836667,6.971667,6.672500,6.776667,6.662318,17252400
2011-05-06,6.968333,7.070000,6.775833,6.848333,6.732776,15606000
2011-05-09,6.865000,6.989167,6.821667,6.944167,6.826993,7682400
2011-05-10,7.005833,7.149167,6.977500,7.118333,6.998220,9333600
2011-05-11,7.082500,7.082500,6.791667,6.884167,6.768005,15681600
2011-05-12,6.830833,7.025000,6.727500,6.984167,6.866318,12322800
2011-05-13,6.999166,7.023334,6.752500,6.815000,6.700006,12408000
2011-05-16,6.735833,6.908333,6.658333,6.693333,6.580392,9990000
2011-05-17,6.611667,6.713333,6.529167,6.693333,6.580392,12016800
2011-05-18,6.694167,6.885000,6.655000,6.874166,6.758173,8738400
2011-05-19,6.930833,6.966667,6.805833,6.919167,6.802415,9922800
2011-05-20,6.860000,6.887500,6.715000,6.750834,6.636921,12195600
2011-05-23,6.500000,6.574167,6.444167,6.513333,6.403429,13200000
2011-05-24,6.574167,6.613333,6.460834,6.504167,6.394417,10000800
2011-05-25,6.421667,6.643333,6.414166,6.562500,6.451766,10006800
2011-05-26,6.511667,6.687500,6.472500,6.642500,6.530416,14811600
2011-05-27,6.704167,6.782500,6.682500,6.727500,6.613981,9873600
2011-05-31,6.915833,6.939167,6.778333,6.938334,6.821257,11524800
2011-06-01,6.872500,6.889167,6.453333,6.482500,6.373116,22568400
2011-06-02,6.483333,6.523334,6.335834,6.446667,6.337887,13520400
2011-06-03,6.212500,6.402500,6.207500,6.261667,6.156008,16669200
2011-06-06,6.213333,6.247500,6.034167,6.055000,5.952830,13174800
2011-06-07,6.157500,6.201667,6.034167,6.040833,5.938902,11677200
2011-06-08,6.020000,6.076667,5.935000,5.969167,5.868445,16479600
2011-06-09,6.016667,6.176667,5.975833,6.095000,5.992155,9673200
2011-06-10,6.017500,6.038333,5.800000,5.850000,5.751288,24510000
2011-06-13,5.885833,5.932500,5.775000,5.860000,5.761120,12325200
2011-06-14,6.020000,6.145000,6.016667,6.083333,5.980686,14002800
2011-06-15,5.929167,5.984167,5.714167,5.759167,5.661989,27715200
2011-06-16,5.768333,5.887500,5.665000,5.789166,5.691482,21332400
2011-06-17,5.971667,5.971667,5.791667,5.846667,5.748011,17715600
2011-06-20,5.790833,5.974167,5.784167,5.943333,5.843048,16059600
2011-06-21,6.032500,6.216667,6.006667,6.179167,6.074900,17446800
2011-06-22,6.125000,6.231667,6.058333,6.073333,5.970853,14235600
2011-06-23,5.853333,6.024167,5.719167,6.017500,5.915963,35962800
2011-06-24,6.017500,6.025000,5.782500,5.808333,5.710326,24229200
2011-06-27,5.815834,6.027500,5.787500,5.960000,5.859433,12780000
